Record	GBK	Record_Type	Record_Number	CC	Family
sample19_SemiBin_38.fa_contig_64115_polypolish.region001.gbk_region_1	sample19_SemiBin_38.fa_contig_64115_polypolish.region001	region	1	90077	FAM_03539
snj09_SemiBin_41.fa_contig_8691_polypolish.region001.gbk_region_1	snj09_SemiBin_41.fa_contig_8691_polypolish.region001	region	1	90354	FAM_03540
cpsnj09_SemiBin_173.fa_contig_5874_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_173.fa_contig_5874_polypolish.region001	region	1	90354	FAM_03540
sample28_SemiBin_28.fa_contig_6262_polypolish.region001.gbk_region_1	sample28_SemiBin_28.fa_contig_6262_polypolish.region001	region	1	90386	FAM_03541
sample18_SemiBin_44.fa_contig_3945_polypolish.region001.gbk_region_1	sample18_SemiBin_44.fa_contig_3945_polypolish.region001	region	1	90386	FAM_03541
cpsnj14_SemiBin_20.fa_contig_41849_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_20.fa_contig_41849_polypolish.region001	region	1	90394	FAM_03542
cpsnj11_SemiBin_1859.fa_contig_28142_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_1859.fa_contig_28142_polypolish.region001	region	1	90394	FAM_03542
sample1_SemiBin_85.fa_contig_9790_polypolish.region001.gbk_region_1	sample1_SemiBin_85.fa_contig_9790_polypolish.region001	region	1	90394	FAM_03542
sample24_SemiBin_104.fa_contig_34119_polypolish.region001.gbk_region_1	sample24_SemiBin_104.fa_contig_34119_polypolish.region001	region	1	90646	FAM_03543
sample30_SemiBin_39.fa_contig_4833_polypolish.region001.gbk_region_1	sample30_SemiBin_39.fa_contig_4833_polypolish.region001	region	1	90646	FAM_03543
sample1_SemiBin_112.fa_contig_72325_polypolish.region001.gbk_region_1	sample1_SemiBin_112.fa_contig_72325_polypolish.region001	region	1	90646	FAM_03543
sample18_SemiBin_117.fa_contig_3561_polypolish.region001.gbk_region_1	sample18_SemiBin_117.fa_contig_3561_polypolish.region001	region	1	90823	FAM_03544
sample25_SemiBin_124.fa_contig_26640_polypolish.region001.gbk_region_1	sample25_SemiBin_124.fa_contig_26640_polypolish.region001	region	1	90823	FAM_03544
sample25_SemiBin_15.fa_contig_52380_polypolish.region001.gbk_region_1	sample25_SemiBin_15.fa_contig_52380_polypolish.region001	region	1	90911	FAM_03545
sample16_SemiBin_55.fa_contig_10420_polypolish.region001.gbk_region_1	sample16_SemiBin_55.fa_contig_10420_polypolish.region001	region	1	90911	FAM_03545
cpsnj14_SemiBin_119.fa_contig_26416_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_119.fa_contig_26416_polypolish.region001	region	1	91072	FAM_03546
snj09_SemiBin_6.fa_contig_21564_polypolish.region001.gbk_region_1	snj09_SemiBin_6.fa_contig_21564_polypolish.region001	region	1	91072	FAM_03546
cpsnj13_SemiBin_37.fa_contig_27980_polypolish.region001.gbk_region_1	cpsnj13_SemiBin_37.fa_contig_27980_polypolish.region001	region	1	91072	FAM_03546
sample24_SemiBin_38.fa_contig_73417_polypolish.region001.gbk_region_1	sample24_SemiBin_38.fa_contig_73417_polypolish.region001	region	1	91145	FAM_03547
cpsnj02_SemiBin_28.fa_contig_69012_polypolish.region001.gbk_region_1	cpsnj02_SemiBin_28.fa_contig_69012_polypolish.region001	region	1	91145	FAM_03547
sample15_SemiBin_127.fa_contig_7103.region001.gbk_region_1	sample15_SemiBin_127.fa_contig_7103.region001	region	1	91303	FAM_03548
sample19_SemiBin_165.fa_contig_5639_polypolish.region001.gbk_region_1	sample19_SemiBin_165.fa_contig_5639_polypolish.region001	region	1	91303	FAM_03548
sample8_SemiBin_1118.fa_contig_15903_polypolish.region001.gbk_region_1	sample8_SemiBin_1118.fa_contig_15903_polypolish.region001	region	1	91427	FAM_03549
sample21_SemiBin_145.fa_contig_886_polypolish.region001.gbk_region_1	sample21_SemiBin_145.fa_contig_886_polypolish.region001	region	1	91427	FAM_03549
sample4_SemiBin_63.fa_contig_2215_polypolish.region001.gbk_region_1	sample4_SemiBin_63.fa_contig_2215_polypolish.region001	region	1	91427	FAM_03549
sample16_SemiBin_129.fa_contig_15455_polypolish.region002.gbk_region_2	sample16_SemiBin_129.fa_contig_15455_polypolish.region002	region	2	91648	FAM_03550
snj03_SemiBin_170.fa_contig_44877_polypolish.region002.gbk_region_2	snj03_SemiBin_170.fa_contig_44877_polypolish.region002	region	2	91648	FAM_03550
cpsnj09_SemiBin_21.fa_contig_3875_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_21.fa_contig_3875_polypolish.region001	region	1	91652	FAM_03551
snj09_SemiBin_15.fa_contig_32294_polypolish.region001.gbk_region_1	snj09_SemiBin_15.fa_contig_32294_polypolish.region001	region	1	91652	FAM_03551
sample15_SemiBin_27.fa_contig_46632_polypolish.region001.gbk_region_1	sample15_SemiBin_27.fa_contig_46632_polypolish.region001	region	1	91660	FAM_03552
sample1_SemiBin_109.fa_contig_165696_polypolish.region001.gbk_region_1	sample1_SemiBin_109.fa_contig_165696_polypolish.region001	region	1	91660	FAM_03552
sample19_SemiBin_178.fa_contig_15558_polypolish.region001.gbk_region_1	sample19_SemiBin_178.fa_contig_15558_polypolish.region001	region	1	92017	FAM_03553
sample15_SemiBin_89.fa_contig_13380_polypolish.region001.gbk_region_1	sample15_SemiBin_89.fa_contig_13380_polypolish.region001	region	1	92017	FAM_03553
snj11_SemiBin_60.fa_contig_72992_polypolish.region001.gbk_region_1	snj11_SemiBin_60.fa_contig_72992_polypolish.region001	region	1	92086	FAM_03554
cpsnj14_SemiBin_156.fa_contig_48153_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_156.fa_contig_48153_polypolish.region001	region	1	92086	FAM_03554
cpsnj11_SemiBin_7.fa_contig_10423_polypolish.region003.gbk_region_3	cpsnj11_SemiBin_7.fa_contig_10423_polypolish.region003	region	3	92086	FAM_03554
snj19_SemiBin_45.fa_contig_63088_polypolish.region001.gbk_region_1	snj19_SemiBin_45.fa_contig_63088_polypolish.region001	region	1	92317	FAM_03555
cpsnj11_SemiBin_107.fa_contig_27187_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_107.fa_contig_27187_polypolish.region001	region	1	92317	FAM_03555
cpsnj10_SemiBin_38.fa_contig_23056_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_38.fa_contig_23056_polypolish.region001	region	1	92505	FAM_03556
cpsnj11_SemiBin_81.fa_contig_23427_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_81.fa_contig_23427_polypolish.region001	region	1	92505	FAM_03556
sample6_SemiBin_31.fa_contig_2617_polypolish.region001.gbk_region_1	sample6_SemiBin_31.fa_contig_2617_polypolish.region001	region	1	92513	FAM_03557
snj19_SemiBin_58.fa_contig_120_polypolish.region001.gbk_region_1	snj19_SemiBin_58.fa_contig_120_polypolish.region001	region	1	92513	FAM_03557
sample20_SemiBin_106.fa_contig_3044_polypolish.region001.gbk_region_1	sample20_SemiBin_106.fa_contig_3044_polypolish.region001	region	1	92577	FAM_03558
sample22_SemiBin_63.fa_contig_13286_polypolish.region001.gbk_region_1	sample22_SemiBin_63.fa_contig_13286_polypolish.region001	region	1	92577	FAM_03558
sample15_SemiBin_97.fa_contig_21174_polypolish.region001.gbk_region_1	sample15_SemiBin_97.fa_contig_21174_polypolish.region001	region	1	92577	FAM_03558
cpsnj11_SemiBin_115.fa_contig_38878_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_115.fa_contig_38878_polypolish.region001	region	1	92697	FAM_03559
cpsnj09_SemiBin_43.fa_contig_4625_polypolish.region003.gbk_region_3	cpsnj09_SemiBin_43.fa_contig_4625_polypolish.region003	region	3	92697	FAM_03559
sample24_SemiBin_166.fa_contig_39733_polypolish.region001.gbk_region_1	sample24_SemiBin_166.fa_contig_39733_polypolish.region001	region	1	92718	FAM_03560
sample29_SemiBin_35.fa_contig_6923_polypolish.region003.gbk_region_3	sample29_SemiBin_35.fa_contig_6923_polypolish.region003	region	3	92718	FAM_03560
sample19_SemiBin_21.fa_contig_10972_polypolish.region001.gbk_region_1	sample19_SemiBin_21.fa_contig_10972_polypolish.region001	region	1	92718	FAM_03560
snj02_SemiBin_38.fa_contig_67432_polypolish.region001.gbk_region_1	snj02_SemiBin_38.fa_contig_67432_polypolish.region001	region	1	92730	FAM_03561
cpsnj02_SemiBin_5.fa_contig_4210_polypolish.region001.gbk_region_1	cpsnj02_SemiBin_5.fa_contig_4210_polypolish.region001	region	1	92730	FAM_03561
sample1_SemiBin_50.fa_contig_30011_polypolish.region001.gbk_region_1	sample1_SemiBin_50.fa_contig_30011_polypolish.region001	region	1	93015	FAM_03562
sample13_SemiBin_125.fa_contig_37218_polypolish.region001.gbk_region_1	sample13_SemiBin_125.fa_contig_37218_polypolish.region001	region	1	93015	FAM_03562
snj03_SemiBin_42.fa_contig_3689_polypolish.region001.gbk_region_1	snj03_SemiBin_42.fa_contig_3689_polypolish.region001	region	1	93276	FAM_03563
snj10_SemiBin_25.fa_contig_12156_polypolish.region001.gbk_region_1	snj10_SemiBin_25.fa_contig_12156_polypolish.region001	region	1	93276	FAM_03563
sample13_SemiBin_51.fa_contig_27554_polypolish.region001.gbk_region_1	sample13_SemiBin_51.fa_contig_27554_polypolish.region001	region	1	93552	FAM_03564
sample18_SemiBin_60.fa_contig_20648_polypolish.region001.gbk_region_1	sample18_SemiBin_60.fa_contig_20648_polypolish.region001	region	1	93552	FAM_03564
cpsnj10_SemiBin_79.fa_contig_511_polypolish.region003.gbk_region_3	cpsnj10_SemiBin_79.fa_contig_511_polypolish.region003	region	3	93580	FAM_03565
snj14_SemiBin_118.fa_contig_41356_polypolish.region001.gbk_region_1	snj14_SemiBin_118.fa_contig_41356_polypolish.region001	region	1	93580	FAM_03565
sample27_SemiBin_183.fa_contig_24559_polypolish.region001.gbk_region_1	sample27_SemiBin_183.fa_contig_24559_polypolish.region001	region	1	93600	FAM_03566
cpsnj08_SemiBin_195.fa_contig_607_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_195.fa_contig_607_polypolish.region001	region	1	93600	FAM_03566
sample14_SemiBin_86.fa_contig_2418_polypolish.region001.gbk_region_1	sample14_SemiBin_86.fa_contig_2418_polypolish.region001	region	1	93600	FAM_03566
snj09_SemiBin_56.fa_contig_52012_polypolish.region001.gbk_region_1	snj09_SemiBin_56.fa_contig_52012_polypolish.region001	region	1	93616	FAM_03567
cpsnj09_SemiBin_78.fa_contig_4008_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_78.fa_contig_4008_polypolish.region001	region	1	93616	FAM_03567
sample18_SemiBin_121.fa_contig_47702_polypolish.region001.gbk_region_1	sample18_SemiBin_121.fa_contig_47702_polypolish.region001	region	1	93938	FAM_03568
sample20_SemiBin_183.fa_contig_23383_polypolish.region001.gbk_region_1	sample20_SemiBin_183.fa_contig_23383_polypolish.region001	region	1	93938	FAM_03568
sample24_SemiBin_37.fa_contig_100268_polypolish.region001.gbk_region_1	sample24_SemiBin_37.fa_contig_100268_polypolish.region001	region	1	94018	FAM_03569
sample23_SemiBin_48.fa_contig_11810_polypolish.region001.gbk_region_1	sample23_SemiBin_48.fa_contig_11810_polypolish.region001	region	1	94018	FAM_03569
sample18_SemiBin_30.fa_contig_33787_polypolish.region001.gbk_region_1	sample18_SemiBin_30.fa_contig_33787_polypolish.region001	region	1	94078	FAM_03570
sample13_SemiBin_159.fa_contig_62790_polypolish.region001.gbk_region_1	sample13_SemiBin_159.fa_contig_62790_polypolish.region001	region	1	94078	FAM_03570
sample8_SemiBin_9.fa_contig_90941_polypolish.region001.gbk_region_1	sample8_SemiBin_9.fa_contig_90941_polypolish.region001	region	1	94183	FAM_03571
sample3_SemiBin_115.fa_contig_148805_polypolish.region001.gbk_region_1	sample3_SemiBin_115.fa_contig_148805_polypolish.region001	region	1	94183	FAM_03571
sample29_SemiBin_194.fa_contig_32590_polypolish.region001.gbk_region_1	sample29_SemiBin_194.fa_contig_32590_polypolish.region001	region	1	94624	FAM_03572
sample27_SemiBin_74.fa_contig_31541_polypolish.region001.gbk_region_1	sample27_SemiBin_74.fa_contig_31541_polypolish.region001	region	1	94624	FAM_03572
cpsnj11_SemiBin_208.fa_contig_12388_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_208.fa_contig_12388_polypolish.region001	region	1	94672	FAM_03573
cpsnj09_SemiBin_53.fa_contig_6933_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_53.fa_contig_6933_polypolish.region001	region	1	94672	FAM_03573
sample12_SemiBin_127.fa_contig_9988_polypolish.region001.gbk_region_1	sample12_SemiBin_127.fa_contig_9988_polypolish.region001	region	1	94680	FAM_03574
sample13_SemiBin_25.fa_contig_4440_polypolish.region001.gbk_region_1	sample13_SemiBin_25.fa_contig_4440_polypolish.region001	region	1	94680	FAM_03574
sample4_SemiBin_15.fa_contig_24260_polypolish.region003.gbk_region_3	sample4_SemiBin_15.fa_contig_24260_polypolish.region003	region	3	94712	FAM_03575
sample14_SemiBin_83.fa_contig_107529.region002.gbk_region_2	sample14_SemiBin_83.fa_contig_107529.region002	region	2	94712	FAM_03575
snj09_SemiBin_101.fa_contig_19547_polypolish.region001.gbk_region_1	snj09_SemiBin_101.fa_contig_19547_polypolish.region001	region	1	94768	FAM_03576
cpsnj09_SemiBin_169.fa_contig_39665_polypolish.region002.gbk_region_2	cpsnj09_SemiBin_169.fa_contig_39665_polypolish.region002	region	2	94768	FAM_03576
sample1_SemiBin_223.fa_contig_178672_polypolish.region001.gbk_region_1	sample1_SemiBin_223.fa_contig_178672_polypolish.region001	region	1	94853	FAM_03577
cpsnj03_SemiBin_778.fa_contig_50228_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_778.fa_contig_50228_polypolish.region001	region	1	94853	FAM_03577
snj11_SemiBin_31.fa_contig_249_polypolish.region001.gbk_region_1	snj11_SemiBin_31.fa_contig_249_polypolish.region001	region	1	94865	FAM_03578
cpsnj11_SemiBin_13.fa_contig_62087_polypolish.region002.gbk_region_2	cpsnj11_SemiBin_13.fa_contig_62087_polypolish.region002	region	2	94865	FAM_03578
sample16_SemiBin_54.fa_contig_110392_polypolish.region001.gbk_region_1	sample16_SemiBin_54.fa_contig_110392_polypolish.region001	region	1	94941	FAM_03579
sample18_SemiBin_120.fa_contig_19356_polypolish.region001.gbk_region_1	sample18_SemiBin_120.fa_contig_19356_polypolish.region001	region	1	94941	FAM_03579
sample1_SemiBin_123.fa_contig_178936_polypolish.region002.gbk_region_2	sample1_SemiBin_123.fa_contig_178936_polypolish.region002	region	2	95312	FAM_03580
sample7_SemiBin_223.fa_contig_5296_polypolish.region001.gbk_region_1	sample7_SemiBin_223.fa_contig_5296_polypolish.region001	region	1	95312	FAM_03580
sample23_SemiBin_5.fa_contig_904_polypolish.region004.gbk_region_4	sample23_SemiBin_5.fa_contig_904_polypolish.region004	region	4	95685	FAM_03581
sample16_SemiBin_10.fa_contig_2816_polypolish.region001.gbk_region_1	sample16_SemiBin_10.fa_contig_2816_polypolish.region001	region	1	95685	FAM_03581
sample7_SemiBin_75.fa_contig_69412.region002.gbk_region_2	sample7_SemiBin_75.fa_contig_69412.region002	region	2	95685	FAM_03581
sample18_SemiBin_74.fa_contig_12270_polypolish.region002.gbk_region_2	sample18_SemiBin_74.fa_contig_12270_polypolish.region002	region	2	95758	FAM_03582
sample25_SemiBin_97.fa_contig_85160_polypolish.region001.gbk_region_1	sample25_SemiBin_97.fa_contig_85160_polypolish.region001	region	1	95758	FAM_03582
sample13_SemiBin_86.fa_contig_101262_polypolish.region001.gbk_region_1	sample13_SemiBin_86.fa_contig_101262_polypolish.region001	region	1	95863	FAM_03583
sample17_SemiBin_149.fa_contig_29432_polypolish.region001.gbk_region_1	sample17_SemiBin_149.fa_contig_29432_polypolish.region001	region	1	95863	FAM_03583
sample22_SemiBin_314.fa_contig_9089_polypolish.region002.gbk_region_2	sample22_SemiBin_314.fa_contig_9089_polypolish.region002	region	2	95940	FAM_03584
sample20_SemiBin_10.fa_contig_5344_polypolish.region003.gbk_region_3	sample20_SemiBin_10.fa_contig_5344_polypolish.region003	region	3	95940	FAM_03584
cpsnj13_SemiBin_13.fa_contig_726_polypolish.region004.gbk_region_4	cpsnj13_SemiBin_13.fa_contig_726_polypolish.region004	region	4	96082	FAM_03585
cpsnj09_SemiBin_57.fa_contig_24680_polypolish.region003.gbk_region_3	cpsnj09_SemiBin_57.fa_contig_24680_polypolish.region003	region	3	96082	FAM_03585
cpsnj10_SemiBin_79.fa_contig_24307_polypolish.region002.gbk_region_2	cpsnj10_SemiBin_79.fa_contig_24307_polypolish.region002	region	2	96090	FAM_03586
snj14_SemiBin_76.fa_contig_18816_polypolish.region001.gbk_region_1	snj14_SemiBin_76.fa_contig_18816_polypolish.region001	region	1	96090	FAM_03586
cpsnj03_SemiBin_100.fa_contig_16449_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_100.fa_contig_16449_polypolish.region001	region	1	96278	FAM_03587
snj11_SemiBin_77.fa_contig_79515_polypolish.region001.gbk_region_1	snj11_SemiBin_77.fa_contig_79515_polypolish.region001	region	1	96278	FAM_03587
sample7_SemiBin_246.fa_contig_96299.region001.gbk_region_1	sample7_SemiBin_246.fa_contig_96299.region001	region	1	96314	FAM_03588
sample24_SemiBin_33.fa_contig_12369_polypolish.region002.gbk_region_2	sample24_SemiBin_33.fa_contig_12369_polypolish.region002	region	2	96314	FAM_03588
sample23_SemiBin_162.fa_contig_14774_polypolish.region001.gbk_region_1	sample23_SemiBin_162.fa_contig_14774_polypolish.region001	region	1	96537	FAM_03589
sample29_SemiBin_69.fa_contig_2462_polypolish.region001.gbk_region_1	sample29_SemiBin_69.fa_contig_2462_polypolish.region001	region	1	96537	FAM_03589
sample20_SemiBin_39.fa_contig_21275_polypolish.region001.gbk_region_1	sample20_SemiBin_39.fa_contig_21275_polypolish.region001	region	1	96545	FAM_03590
sample15_SemiBin_55.fa_contig_15044_polypolish.region001.gbk_region_1	sample15_SemiBin_55.fa_contig_15044_polypolish.region001	region	1	96545	FAM_03590
cpsnj09_SemiBin_107.fa_contig_9940_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_107.fa_contig_9940_polypolish.region001	region	1	96545	FAM_03590
sample21_SemiBin_503.fa_contig_16540_polypolish.region001.gbk_region_1	sample21_SemiBin_503.fa_contig_16540_polypolish.region001	region	1	96641	FAM_03591
sample15_SemiBin_323.fa_contig_66279_polypolish.region001.gbk_region_1	sample15_SemiBin_323.fa_contig_66279_polypolish.region001	region	1	96641	FAM_03591
snj04_SemiBin_66.fa_contig_10556_polypolish.region002.gbk_region_2	snj04_SemiBin_66.fa_contig_10556_polypolish.region002	region	2	96726	FAM_03592
cpsnj04_SemiBin_1.fa_contig_2480_polypolish.region009.gbk_region_9	cpsnj04_SemiBin_1.fa_contig_2480_polypolish.region009	region	9	96726	FAM_03592
sample4_SemiBin_332.fa_contig_105666_polypolish.region001.gbk_region_1	sample4_SemiBin_332.fa_contig_105666_polypolish.region001	region	1	96746	FAM_03593
sample17_SemiBin_256.fa_contig_25259.region001.gbk_region_1	sample17_SemiBin_256.fa_contig_25259.region001	region	1	96746	FAM_03593
cpsnj19_SemiBin_171.fa_contig_37644_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_171.fa_contig_37644_polypolish.region001	region	1	96798	FAM_03594
cpsnj03_SemiBin_108.fa_contig_41677_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_108.fa_contig_41677_polypolish.region001	region	1	96798	FAM_03594
snj04_SemiBin_66.fa_contig_4390_polypolish.region001.gbk_region_1	snj04_SemiBin_66.fa_contig_4390_polypolish.region001	region	1	96838	FAM_03595
cpsnj04_SemiBin_1.fa_contig_2480_polypolish.region005.gbk_region_5	cpsnj04_SemiBin_1.fa_contig_2480_polypolish.region005	region	5	96838	FAM_03595
sample20_SemiBin_208.fa_contig_23524_polypolish.region001.gbk_region_1	sample20_SemiBin_208.fa_contig_23524_polypolish.region001	region	1	96922	FAM_03596
sample29_SemiBin_1683.fa_contig_48502_polypolish.region001.gbk_region_1	sample29_SemiBin_1683.fa_contig_48502_polypolish.region001	region	1	96922	FAM_03596
cpsnj09_SemiBin_16.fa_contig_22778_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_16.fa_contig_22778_polypolish.region001	region	1	97196	FAM_03597
cpsnj10_SemiBin_12.fa_contig_6177_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_12.fa_contig_6177_polypolish.region001	region	1	97196	FAM_03597
sample29_SemiBin_604.fa_contig_848_polypolish.region001.gbk_region_1	sample29_SemiBin_604.fa_contig_848_polypolish.region001	region	1	97208	FAM_03598
sample29_SemiBin_111.fa_contig_2604_polypolish.region001.gbk_region_1	sample29_SemiBin_111.fa_contig_2604_polypolish.region001	region	1	97208	FAM_03598
snj11_SemiBin_159.fa_contig_24926_polypolish.region001.gbk_region_1	snj11_SemiBin_159.fa_contig_24926_polypolish.region001	region	1	97376	FAM_03599
cpsnj10_SemiBin_143.fa_contig_7077_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_143.fa_contig_7077_polypolish.region001	region	1	97376	FAM_03599
sample20_SemiBin_167.fa_contig_30855_polypolish.region002.gbk_region_2	sample20_SemiBin_167.fa_contig_30855_polypolish.region002	region	2	97753	FAM_03600
snj11_SemiBin_76.fa_contig_38525_polypolish.region002.gbk_region_2	snj11_SemiBin_76.fa_contig_38525_polypolish.region002	region	2	97753	FAM_03600
sample28_SemiBin_51.fa_contig_1248_polypolish.region001.gbk_region_1	sample28_SemiBin_51.fa_contig_1248_polypolish.region001	region	1	97873	FAM_03601
cpsnj08_SemiBin_40.fa_contig_27_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_40.fa_contig_27_polypolish.region001	region	1	97873	FAM_03601
sample14_SemiBin_33.fa_contig_7062.region001.gbk_region_1	sample14_SemiBin_33.fa_contig_7062.region001	region	1	97910	FAM_03602
sample18_SemiBin_311.fa_contig_9062_polypolish.region002.gbk_region_2	sample18_SemiBin_311.fa_contig_9062_polypolish.region002	region	2	97910	FAM_03602
sample18_SemiBin_250.fa_contig_19945_polypolish.region001.gbk_region_1	sample18_SemiBin_250.fa_contig_19945_polypolish.region001	region	1	98054	FAM_03603
sample16_SemiBin_226.fa_contig_14508_polypolish.region001.gbk_region_1	sample16_SemiBin_226.fa_contig_14508_polypolish.region001	region	1	98054	FAM_03603
sample20_SemiBin_290.fa_contig_31846_polypolish.region001.gbk_region_1	sample20_SemiBin_290.fa_contig_31846_polypolish.region001	region	1	98134	FAM_03604
sample15_SemiBin_285.fa_contig_46340_polypolish.region001.gbk_region_1	sample15_SemiBin_285.fa_contig_46340_polypolish.region001	region	1	98134	FAM_03604
sample22_SemiBin_158.fa_contig_3900_polypolish.region001.gbk_region_1	sample22_SemiBin_158.fa_contig_3900_polypolish.region001	region	1	98134	FAM_03604
cpsnj16_SemiBin_80.fa_contig_46655_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_80.fa_contig_46655_polypolish.region001	region	1	98190	FAM_03605
sample15_SemiBin_108.fa_contig_1771_polypolish.region002.gbk_region_2	sample15_SemiBin_108.fa_contig_1771_polypolish.region002	region	2	98190	FAM_03605
cpsnj16_SemiBin_77.fa_contig_3933_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_77.fa_contig_3933_polypolish.region001	region	1	98322	FAM_03606
cpsnj08_SemiBin_74.fa_contig_6567_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_74.fa_contig_6567_polypolish.region001	region	1	98322	FAM_03606
cpsnj01_SemiBin_6.fa_contig_12375_polypolish.region001.gbk_region_1	cpsnj01_SemiBin_6.fa_contig_12375_polypolish.region001	region	1	98631	FAM_03607
snj01_SemiBin_11.fa_contig_22305_polypolish.region001.gbk_region_1	snj01_SemiBin_11.fa_contig_22305_polypolish.region001	region	1	98631	FAM_03607
cpsnj09_SemiBin_12.fa_contig_3048_polypolish.region007.gbk_region_7	cpsnj09_SemiBin_12.fa_contig_3048_polypolish.region007	region	7	98990	FAM_03608
snj09_SemiBin_8.fa_contig_5792_polypolish.region005.gbk_region_5	snj09_SemiBin_8.fa_contig_5792_polypolish.region005	region	5	98990	FAM_03608
sample7_SemiBin_2.fa_contig_43934.region001.gbk_region_1	sample7_SemiBin_2.fa_contig_43934.region001	region	1	99082	FAM_03609
sample4_SemiBin_29.fa_contig_68616_polypolish.region001.gbk_region_1	sample4_SemiBin_29.fa_contig_68616_polypolish.region001	region	1	99082	FAM_03609
cpsnj14_SemiBin_43.fa_contig_25786_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_43.fa_contig_25786_polypolish.region001	region	1	99414	FAM_03610
cpsnj04_SemiBin_139.fa_contig_87120_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_139.fa_contig_87120_polypolish.region001	region	1	99414	FAM_03610
sample19_SemiBin_4.fa_contig_3159_polypolish.region001.gbk_region_1	sample19_SemiBin_4.fa_contig_3159_polypolish.region001	region	1	99647	FAM_03611
sample22_SemiBin_194.fa_contig_48992_polypolish.region001.gbk_region_1	sample22_SemiBin_194.fa_contig_48992_polypolish.region001	region	1	99647	FAM_03611
sample4_SemiBin_54.fa_contig_8989_polypolish.region002.gbk_region_2	sample4_SemiBin_54.fa_contig_8989_polypolish.region002	region	2	99813	FAM_03612
sample3_SemiBin_71.fa_contig_1120_polypolish.region002.gbk_region_2	sample3_SemiBin_71.fa_contig_1120_polypolish.region002	region	2	99813	FAM_03612
snj09_SemiBin_1577.fa_contig_15984_polypolish.region001.gbk_region_1	snj09_SemiBin_1577.fa_contig_15984_polypolish.region001	region	1	99825	FAM_03613
cpsnj16_SemiBin_33.fa_contig_1094_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_33.fa_contig_1094_polypolish.region001	region	1	99825	FAM_03613
sample3_SemiBin_101.fa_contig_7998_polypolish.region001.gbk_region_1	sample3_SemiBin_101.fa_contig_7998_polypolish.region001	region	1	99857	FAM_03614
sample17_SemiBin_128.fa_contig_91245.region001.gbk_region_1	sample17_SemiBin_128.fa_contig_91245.region001	region	1	99857	FAM_03614
snj11_SemiBin_38.fa_contig_4431_polypolish.region001.gbk_region_1	snj11_SemiBin_38.fa_contig_4431_polypolish.region001	region	1	100062	FAM_03615
cpsnj11_SemiBin_63.fa_contig_415_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_63.fa_contig_415_polypolish.region001	region	1	100062	FAM_03615
sample2_SemiBin_45.fa_contig_24416_polypolish.region001.gbk_region_1	sample2_SemiBin_45.fa_contig_24416_polypolish.region001	region	1	100303	FAM_03616
sample20_SemiBin_111.fa_contig_26755_polypolish.region001.gbk_region_1	sample20_SemiBin_111.fa_contig_26755_polypolish.region001	region	1	100303	FAM_03616
cpsnj08_SemiBin_29.fa_contig_88565_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_29.fa_contig_88565_polypolish.region001	region	1	100355	FAM_03617
snj08_SemiBin_29.fa_contig_21544_polypolish.region001.gbk_region_1	snj08_SemiBin_29.fa_contig_21544_polypolish.region001	region	1	100355	FAM_03617
cpsnj16_SemiBin_650.fa_contig_43508_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_650.fa_contig_43508_polypolish.region001	region	1	100638	FAM_03618
cpsnj20_SemiBin_540.fa_contig_34105_polypolish.region001.gbk_region_1	cpsnj20_SemiBin_540.fa_contig_34105_polypolish.region001	region	1	100638	FAM_03618
snj09_SemiBin_5.fa_contig_4772_polypolish.region002.gbk_region_2	snj09_SemiBin_5.fa_contig_4772_polypolish.region002	region	2	100788	FAM_03619
cpsnj09_SemiBin_48.fa_contig_55823_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_48.fa_contig_55823_polypolish.region001	region	1	100788	FAM_03619
