cpsnj03_SemiBin_40.k141_2321807.region452.1	NRPS-like	NRPS	1	17998	17998	cpsnj03_SemiBin_40	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
snj19_SemiBin_92.k141_2322235.region666.1	NRPS	NRPS	1	5308	5308	snj19_SemiBin_92	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
cpsnj10_SemiBin_67.k141_2323970.region43.1	acyl_amino_acids	other	1	8152	8152	cpsnj10_SemiBin_67	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__SG8-41;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__SG8-41	s__
cpsnj10_SemiBin_90.k141_2324555.region35.1	ranthipeptide	RiPP	1	2900	2900	cpsnj10_SemiBin_90	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR37;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR37	s__
snj01_SemiBin_14.k141_2325056.region16.1	terpene	terpene	1	12961	12961	snj01_SemiBin_14	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Fodinibacter;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Dermatophilaceae	g__Fodinibacter	s__
sample1_SemiBin_37.k141_2325422.region160.1	thioamitides	RiPP	16145	29646	13502	sample1_SemiBin_37	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp035620895	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__TA-21	s__TA-21 sp035620895
snj03_SemiBin_15.k141_232675.region532.1	terpene	terpene	1	9091	9091	snj03_SemiBin_15	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__DATBJJ01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__DATBJJ01	s__
sample3_SemiBin_77.k141_2327371.region426.1	T1PKS	PKS	1	6587	6587	sample3_SemiBin_77	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__DATBVX01;s__DATBVX01 sp035455565	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__DATBVX01	s__DATBVX01 sp035455565
snj04_SemiBin_4.k141_2327546.region990.1	NRPS	NRPS	1	2845	2845	snj04_SemiBin_4	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
cpsnj14_SemiBin_36.k141_2327729.region568.1	NRPS	NRPS	1	11323	11323	cpsnj14_SemiBin_36	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__DASTBJ01;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__20CM-2-55-15	f__20CM-2-55-15	g__DASTBJ01	s__
snj16_SemiBin_23.k141_2327784.region462.1	NRPS	NRPS	1	4119	4119	snj16_SemiBin_23	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample18_SemiBin_201.k141_2328732.region321.1	RRE-containing	RiPP	1	5418	5418	sample18_SemiBin_201	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR31;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR31	s__
cpsnj20_SemiBin_61.k141_2328778.region392.1	T3PKS	PKS	1	7996	7996	cpsnj20_SemiBin_61	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pseudolysinimonas;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Microbacteriaceae	g__Pseudolysinimonas	s__
snj13_SemiBin_7.k141_2329257.region491.1	NRPS-like.T1PKS	NRPS.PKS	1	26468	26468	snj13_SemiBin_7	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__	s__
cpsnj09_SemiBin_32.k141_2329524.region382.1	NRPS	NRPS	1	9578	9578	cpsnj09_SemiBin_32	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR5;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR5	s__
snj08_SemiBin_40.k141_2329884.region629.1	NRPS	NRPS	1	3466	3466	snj08_SemiBin_40	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
snj16_SemiBin_23.k141_2330114.region487.1	NRPS	NRPS	1	9790	9790	snj16_SemiBin_23	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample14_SemiBin_53.k141_2330990.region565.1	NAPAA	NRPS	1	8286	8286	sample14_SemiBin_53	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__UBA2386;s__	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__UBA2386	s__
snj03_SemiBin_173.k141_2331668.region293.1	phosphonate.terpene	other.terpene	51408	78856	27449	snj03_SemiBin_173	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample7_SemiBin_80.k141_2331910.region97.1	phosphonate	other	74927	106280	31354	sample7_SemiBin_80	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
sample7_SemiBin_80.k141_2331910.region97.2	NRPS.T1PKS	NRPS.PKS	112349	197363	85015	sample7_SemiBin_80	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
cpsnj10_SemiBin_98.k141_2332379.region134.1	terpene	terpene	1	8680	8680	cpsnj10_SemiBin_98	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__
cpsnj01_SemiBin_18.k141_2334821.region598.1	phenazine	other	1	2991	2991	cpsnj01_SemiBin_18	d__Bacteria;p__Tectomicrobia;c__Entotheonellia;o__Entotheonellales;f__Entotheonellaceae;g__SXND01;s__	d__Bacteria	p__Tectomicrobia	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__SXND01	s__
snj11_SemiBin_101.k141_2334928.region487.1	NRPS-like	NRPS	1	5860	5860	snj11_SemiBin_101	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__VFZN01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__VFZN01	s__
snj02_SemiBin_8.k141_2335692.region11.1	terpene	terpene	1565	22683	21119	snj02_SemiBin_8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Allosphingosinicella	s__
snj13_SemiBin_16.k141_2336147.region266.1	terpene.phosphonate	terpene.other	1	19632	19632	snj13_SemiBin_16	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample18_SemiBin_122.k141_2336926.region381.1	phosphonate	other	1	5367	5367	sample18_SemiBin_122	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample18_SemiBin_34.k141_2337259.region496.1	NRPS-like	NRPS	1	8064	8064	sample18_SemiBin_34	d__Bacteria;p__Myxococcota;c__Polyangia;o__;f__;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__	f__	g__	s__
sample19_SemiBin_81.k141_2337332.region510.1	nucleoside	other	1	4822	4822	sample19_SemiBin_81	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__40CM-4-69-5;s__40CM-4-69-5 sp035457825	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__40CM-4-69-5	s__40CM-4-69-5 sp035457825
snj10_SemiBin_27.k141_2337768.region54.1	NRPS-like	NRPS	1	5608	5608	snj10_SemiBin_27	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__12-FULL-67-14b	s__
sample16_SemiBin_56.k141_2337824.region433.1	terpene.phosphonate	terpene.other	1	11754	11754	sample16_SemiBin_56	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
cpsnj10_SemiBin_93.k141_2337987.region218.1	NRPS-like.NRPS	NRPS	1	4114	4114	cpsnj10_SemiBin_93	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__DASRWT01 sp035764725	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__DASRWT01 sp035764725
snj03_SemiBin_40.k141_2338463.region68.1	terpene	terpene	1	14174	14174	snj03_SemiBin_40	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035649875	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035649875
sample2_SemiBin_10.k141_2339470.region212.1	NRPS	NRPS	1	5567	5567	sample2_SemiBin_10	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample13_SemiBin_7.k141_2340542.region500.1	NRPS-like	NRPS	1	3116	3116	sample13_SemiBin_7	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__2-02-FULL-65-29;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__2-02-FULL-65-29	s__
cpsnj11_SemiBin_84.k141_2342941.region387.1	terpene	terpene	1	10355	10355	cpsnj11_SemiBin_84	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__	s__
snj13_SemiBin_16.k141_2342995.region305.1	ladderane	other	1	6942	6942	snj13_SemiBin_16	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
snj09_SemiBin_23.k141_2343319.region602.1	T3PKS	PKS	1	3988	3988	snj09_SemiBin_23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__VBAU01;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__VBAU01	s__
sample15_SemiBin_8.k141_234341.region447.1	NRPS-like	NRPS	1	2807	2807	sample15_SemiBin_8	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CAMLFJ01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__CAMLFJ01	s__
sample1_SemiBin_140.k141_2344701.region195.1	RiPP-like	RiPP	1	7436	7436	sample1_SemiBin_140	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Rariloculales;f__Rariloculaceae;g__DATBLZ01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Rariloculales	f__Rariloculaceae	g__DATBLZ01	s__
sample28_SemiBin_31.k141_2345323.region245.1	LAP	RiPP	1	6392	6392	sample28_SemiBin_31	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__Gaiella sp035691005	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__Gaiella sp035691005
cpsnj03_SemiBin_131.k141_23457.region280.1	hserlactone	other	419	19131	18713	cpsnj03_SemiBin_131	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__
sample2_SemiBin_7.k141_2345873.region570.1	terpene	terpene	1	9190	9190	sample2_SemiBin_7	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__RBC074;f__RBC074;g__JAJVID01;s__JAJVID01 sp035275805	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__RBC074	f__RBC074	g__JAJVID01	s__JAJVID01 sp035275805
snj02_SemiBin_4.k141_2346737.region198.1	NRPS-like.T1PKS	NRPS.PKS	396	28829	28434	snj02_SemiBin_4	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__QHXN01	s__
sample21_SemiBin_17.k141_2346898.region14.1	hserlactone	other	1	2655	2655	sample21_SemiBin_17	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
cpsnj16_SemiBin_62.k141_2347331.region257.1	NRPS-like.NRPS	NRPS	2	33259	33258	cpsnj16_SemiBin_62	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__QHXN01	s__
cpsnj16_SemiBin_62.k141_2347331.region257.2	NRPS.T1PKS	NRPS.PKS	37184	87588	50405	cpsnj16_SemiBin_62	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__QHXN01	s__
sample29_SemiBin_14.k141_234892.region822.1	terpene	terpene	1	3152	3152	sample29_SemiBin_14	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__JBBRPK01;g__JBBRPK01;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__JBBRPK01	g__JBBRPK01	s__
sample24_SemiBin_72.k141_2348994.region199.1	thiopeptide.thioamitides	RiPP	1	16640	16640	sample24_SemiBin_72	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5896;s__TH5896 sp029237515	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__TH5896	s__TH5896 sp029237515
snj11_SemiBin_138.k141_2349518.region34.1	NRPS-like	NRPS	1	3172	3172	snj11_SemiBin_138	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
cpsnj01_SemiBin_3.k141_2351217.region813.1	terpene	terpene	1	6858	6858	cpsnj01_SemiBin_3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__PALSA-894;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__PALSA-894	s__
sample8_SemiBin_16.k141_2351325.region26.1	terpene	terpene	1	5417	5417	sample8_SemiBin_16	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample2_SemiBin_10.k141_2352430.region429.1	ladderane	other	1	5499	5499	sample2_SemiBin_10	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
cpsnj14_SemiBin_44.k141_2352487.region567.1	NRPS-like	NRPS	1	10430	10430	cpsnj14_SemiBin_44	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample29_SemiBin_75.k141_2353424.region284.1	NRPS-like	NRPS	1	3353	3353	sample29_SemiBin_75	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__DSOT01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__DSOT01	s__
sample15_SemiBin_268.k141_2354180.region141.1	NRPS-like	NRPS	1	8012	8012	sample15_SemiBin_268	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
sample6_SemiBin_65.k141_2354198.region341.1	RRE-containing	RiPP	1	15228	15228	sample6_SemiBin_65	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__JADYYY01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__JADYYY01	s__
sample2_SemiBin_46.k141_2354205.region328.1	NRPS-like	NRPS	1	9169	9169	sample2_SemiBin_46	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
snj19_SemiBin_71.k141_2354951.region191.1	ladderane	other	1	13154	13154	snj19_SemiBin_71	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__UBA10450;g__Udaeobacter;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Chthoniobacterales	f__UBA10450	g__Udaeobacter	s__
cpsnj09_SemiBin_63.k141_2356218.region458.1	terpene	terpene	1	7283	7283	cpsnj09_SemiBin_63	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DATMAM01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DATMAM01	s__
snj19_SemiBin_166.k141_2359914.region154.1	ladderane	other	1	5634	5634	snj19_SemiBin_166	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample19_SemiBin_51.k141_2359989.region41.1	RiPP-like	RiPP	61661	73712	12052	sample19_SemiBin_51	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
sample15_SemiBin_80.k141_2360347.region178.1	NI-siderophore	other	1	9504	9504	sample15_SemiBin_80	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__SG8-41;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__SG8-41	s__
sample19_SemiBin_58.k141_2360487.region108.1	terpene	terpene	1	8114	8114	sample19_SemiBin_58	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DAIRFP01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DAIRFP01	s__
snj03_SemiBin_173.k141_2361436.region199.1	NRPS-like	NRPS	1	9401	9401	snj03_SemiBin_173	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample17_SemiBin_67.k141_2361955.region421.1	NRPS	NRPS	1	7467	7467	sample17_SemiBin_67	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR31;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR31	s__
sample10_SemiBin_53.k141_2362123.region165.1	RiPP-like	RiPP	14138	25472	11335	sample10_SemiBin_53	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__JABFXX01	s__
snj01_SemiBin_45.k141_236289.region358.1	NRPS-like	NRPS	1	6651	6651	snj01_SemiBin_45	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACDCA01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACDCA01	s__
snj03_SemiBin_41.k141_236430.region497.1	NRPS-like	NRPS	1	7216	7216	snj03_SemiBin_41	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__VFZN01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__VFZN01	s__
snj09_SemiBin_37.k141_2366404.region680.1	RRE-containing	RiPP	513	12261	11749	snj09_SemiBin_37	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__UBA7656	f__UBA7656	g__JADGNW01	s__
cpsnj01_SemiBin_16.k141_2366534.region32.1	T3PKS	PKS	1	6676	6676	cpsnj01_SemiBin_16	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomicrobium	s__
cpsnj03_SemiBin_78.k141_2367064.region207.1	terpene	terpene	1	9687	9687	cpsnj03_SemiBin_78	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__UBA10450;g__Udaeobacter;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Chthoniobacterales	f__UBA10450	g__Udaeobacter	s__
cpsnj13_SemiBin_142.k141_2367069.region35.1	RiPP-like	RiPP	6531	13437	6907	cpsnj13_SemiBin_142	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__DASRWT01 sp035764725	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__DASRWT01 sp035764725
snj19_SemiBin_166.k141_2367532.region175.1	NRPS-like	NRPS	1	9053	9053	snj19_SemiBin_166	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
sample15_SemiBin_72.k141_2367706.region201.1	NRPS-like	NRPS	1	4168	4168	sample15_SemiBin_72	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__DATMCM01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__UBA7656	f__UBA7656	g__DATMCM01	s__
cpsnj20_SemiBin_22.k141_2368659.region153.1	arylpolyene	other	1	15700	15700	cpsnj20_SemiBin_22	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__66-474;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__66-474	s__
