snj13_SemiBin_61.fa_contig_6398_polypolish.region001	RRE-containing	RiPP	16888	31236	14349	snj13_SemiBin_61	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Ferrovibrionales;f__Ferrovibrionaceae;g__Desertibaculum;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Ferrovibrionales	f__Ferrovibrionaceae	g__Desertibaculum	s__
sample23_SemiBin_11.fa_contig_9895_polypolish.region001	RRE-containing.lassopeptide	RiPP	167915	190827	22913	sample23_SemiBin_11	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomicrobium	s__
sample8_SemiBin_9.fa_contig_30241_polypolish.region001	RRE-containing	RiPP	11618	32328	20711	sample8_SemiBin_9	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__DATBIO01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Fen-336	f__Fen-336	g__DATBIO01	s__
sample12_SemiBin_32.fa_contig_87636_polypolish.region001	betalactone	other	20475	45938	25464	sample12_SemiBin_32	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__CALKKN01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__SZUA-36	g__CALKKN01	s__
snj08_SemiBin_174.fa_contig_77286_polypolish.region001	RiPP-like	RiPP	341459	353300	11842	snj08_SemiBin_174	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JACCSI01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JACCSI01	s__
sample10_SemiBin_9.fa_contig_317_polypolish.region004	NRPS.T1PKS	NRPS.PKS	1044005	1111281	67277	sample10_SemiBin_9	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__JABFXX01	s__
cpsnj16_SemiBin_21.fa_contig_7350_polypolish.region002	NRPS-like	NRPS	714610	740195	25586	cpsnj16_SemiBin_21	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__ZC4RG30;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__ZC4RG30	s__
sample30_SemiBin_36.fa_contig_73795_polypolish.region001	arylpolyene	other	1	36459	36459	sample30_SemiBin_36	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__DASUME01;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__DASUME01	g__	s__
sample18_SemiBin_57.fa_contig_2559_polypolish.region003	RiPP-like	RiPP	417606	429447	11842	sample18_SemiBin_57	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
sample22_SemiBin_174.fa_contig_20544_polypolish.region001	lassopeptide	RiPP	179328	203177	23850	sample22_SemiBin_174	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__DATJKD01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__DATJKD01	s__
snj13_SemiBin_9.fa_contig_58524_polypolish.region001	terpene	terpene	66470	91416	24947	snj13_SemiBin_9	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__PALSA-894;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__PALSA-894	s__
sample7_SemiBin_5.fa_contig_96565.region002	terpene	terpene	194722	216502	21781	sample7_SemiBin_5	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__JAHWKZ01;g__JAICNR01;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__JACCXV01	f__JAHWKZ01	g__JAICNR01	s__
sample16_SemiBin_185.fa_contig_84698_polypolish.region001	proteusin	RiPP	4200	24628	20429	sample16_SemiBin_185	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Bin18;f__Bin18;g__VGTJ01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Bin18	f__Bin18	g__VGTJ01	s__
snj14_SemiBin_1830.fa_contig_18904_polypolish.region001	NRPS-like	NRPS	1	38034	38034	snj14_SemiBin_1830	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__DASTBJ01;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__20CM-2-55-15	f__20CM-2-55-15	g__DASTBJ01	s__
cpsnj08_SemiBin_59.fa_contig_15151_polypolish.region001	phenazine	other	362688	383113	20426	cpsnj08_SemiBin_59	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASXSB01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASXSB01	s__
sample26_SemiBin_61.fa_contig_6151_polypolish.region001	RRE-containing	RiPP	470602	490865	20264	sample26_SemiBin_61	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__	s__
cpsnj08_SemiBin_68.fa_contig_38929_polypolish.region001	NRPS-like	NRPS	209071	253483	44413	cpsnj08_SemiBin_68	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
snj01_SemiBin_60.fa_contig_8395_polypolish.region001	arylpolyene	other	197578	238759	41182	snj01_SemiBin_60	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Schlegelella_A;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Schlegelella_A	s__
cpsnj16_SemiBin_23.fa_contig_1685_polypolish.region001	nucleoside	other	633310	654245	20936	cpsnj16_SemiBin_23	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__SZUA-320;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__SZUA-320	s__
snj16_SemiBin_56.fa_contig_123_polypolish.region004	NRPS.T1PKS	NRPS.PKS	1941566	2038247	96682	snj16_SemiBin_56	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
cpsnj11_SemiBin_7.fa_contig_10423_polypolish.region001	betalactone	other	172975	203284	30310	cpsnj11_SemiBin_7	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
sample19_SemiBin_40.fa_contig_2294_polypolish.region002	NRPS-like	NRPS	664535	707093	42559	sample19_SemiBin_40	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JAMQPK01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JAMQPK01	s__
cpsnj15_SemiBin_50.fa_contig_1613_polypolish.region002	redox-cofactor	RiPP	350167	372314	22148	cpsnj15_SemiBin_50	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR5;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR5	s__
sample13_SemiBin_51.fa_contig_27554_polypolish.region001	terpene	terpene	210806	235843	25038	sample13_SemiBin_51	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__DP-6;f__DP-6;g__;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__DP-6	f__DP-6	g__	s__
cpsnj20_SemiBin_88.fa_contig_3002_polypolish.region001	betalactone	other	37195	75735	38541	cpsnj20_SemiBin_88	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035454685	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035454685
sample16_SemiBin_8.fa_contig_67389_polypolish.region001	betalactone	other	14878	46997	32120	sample16_SemiBin_8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__CACIAM-22H2;f__CACIAM-22H2;g__DATFES01;s__DATFES01 sp035457725	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__CACIAM-22H2	f__CACIAM-22H2	g__DATFES01	s__DATFES01 sp035457725
cpsnj20_SemiBin_24.fa_contig_5262_polypolish.region001	NRPS-like	NRPS	55477	100500	45024	cpsnj20_SemiBin_24	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__VBCG01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__VBCG01	s__
sample28_SemiBin_30.fa_contig_79069_polypolish.region001	arylpolyene	other	1	36662	36662	sample28_SemiBin_30	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Polarisedimenticolales;f__DASUFT01;g__DASUFT01;s__	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Polarisedimenticolales	f__DASUFT01	g__DASUFT01	s__
cpsnj10_SemiBin_79.fa_contig_511_polypolish.region003	NRPS-like	NRPS	1761594	1804308	42715	cpsnj10_SemiBin_79	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__JADYYY01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__JADYYY01	s__
snj13_SemiBin_15.fa_contig_5314_polypolish.region002	terpene	terpene	345177	366208	21032	snj13_SemiBin_15	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__	s__
snj13_SemiBin_53.fa_contig_2285_polypolish.region001	furan	other	263240	284255	21016	snj13_SemiBin_53	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__JAFGIB01;g__JADGRF01;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__JAFGIB01	g__JADGRF01	s__
sample6_SemiBin_52.fa_contig_10332_polypolish.region001	terpene	terpene	181841	203562	21722	sample6_SemiBin_52	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__JAICEW01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Fen-336	f__Fen-336	g__JAICEW01	s__
snj03_SemiBin_452.fa_contig_50142_polypolish.region001	arylpolyene	other	1	29049	29049	snj03_SemiBin_452	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Polarisedimenticolales;f__DASUFT01;g__DASUFT01;s__	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Polarisedimenticolales	f__DASUFT01	g__DASUFT01	s__
sample27_SemiBin_183.fa_contig_24559_polypolish.region001	ladderane	other	30197	71381	41185	sample27_SemiBin_183	d__Bacteria;p__Tectomicrobia;c__Entotheonellia;o__Entotheonellales;f__Entotheonellaceae;g__SXND01;s__	d__Bacteria	p__Tectomicrobia	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__SXND01	s__
snj11_SemiBin_107.fa_contig_2573_polypolish.region003	NRPS	NRPS	743004	787224	44221	snj11_SemiBin_107	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__JAKEEH01;g__JAKEEH01;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__JAKEEH01	g__JAKEEH01	s__
cpsnj20_SemiBin_11.fa_contig_30700_polypolish.region001	bottromycin	RiPP	116440	137432	20993	cpsnj20_SemiBin_11	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
sample21_SemiBin_11.fa_contig_5877_polypolish.region001	redox-cofactor	RiPP	755387	777488	22102	sample21_SemiBin_11	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__DATLLJ01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__DATLLJ01	s__
snj09_SemiBin_56.fa_contig_52012_polypolish.region001	resorcinol	other	8192	49322	41131	snj09_SemiBin_56	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__DASYSL01;g__JANPEF01;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__RBG-16-71-46	f__DASYSL01	g__JANPEF01	s__
sample26_SemiBin_42.fa_contig_48643_polypolish.region002	betalactone	other	359858	382516	22659	sample26_SemiBin_42	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__AWTP1-13;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__AWTP1-13	s__
snj10_SemiBin_26.fa_contig_11010_polypolish.region001	terpene	terpene	311102	332004	20903	snj10_SemiBin_26	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
sample16_SemiBin_40.fa_contig_7448_polypolish.region001	ladderane	other	3099	44277	41179	sample16_SemiBin_40	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__DASRWT01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__DASRWT01	s__
snj20_SemiBin_121.fa_contig_72063_polypolish.region001	terpene	terpene	111098	132195	21098	snj20_SemiBin_121	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Allosphingosinicella	s__
cpsnj15_SemiBin_2.fa_contig_7048_polypolish.region002	indole	other	723818	745767	21950	cpsnj15_SemiBin_2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__ZC4RG30;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__ZC4RG30	s__
sample30_SemiBin_36.fa_contig_47003_polypolish.region001	ladderane	other	71354	93497	22144	sample30_SemiBin_36	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__DASUME01;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__DASUME01	g__	s__
sample16_SemiBin_91.fa_contig_4670_polypolish.region001	redox-cofactor	RiPP	18953	40931	21979	sample16_SemiBin_91	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__JBFIYM01;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__UBA6930	g__JBFIYM01	s__
snj14_SemiBin_24.fa_contig_3453_polypolish.region001	hserlactone	other	555620	576225	20606	snj14_SemiBin_24	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
snj19_SemiBin_167.fa_contig_48548_polypolish.region001	T1PKS.hglE-KS	PKS	1318	50840	49523	snj19_SemiBin_167	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pan216;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pan216	f__	g__	s__
sample7_SemiBin_127.fa_contig_59785.region001	lanthipeptide-class-i	RiPP	238880	265465	26586	sample7_SemiBin_127	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__JABFXX01	s__
snj15_SemiBin_242.fa_contig_21093_polypolish.region001	RRE-containing.betalactone	RiPP.other	223080	255404	32325	snj15_SemiBin_242	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__UBA7656	f__UBA7656	g__JADGNW01	s__
snj08_SemiBin_14.fa_contig_53368_polypolish.region001	NRPS	NRPS	95015	201917	106903	snj08_SemiBin_14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__
snj19_SemiBin_58.fa_contig_6079_polypolish.region001	RRE-containing	RiPP	155488	166256	10769	snj19_SemiBin_58	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JAICSD01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JAICSD01	s__
sample5_SemiBin_50.fa_contig_35361_polypolish.region001	terpene	terpene	253768	275543	21776	sample5_SemiBin_50	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__JBDSZL01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__JBDSZL01	s__
snj03_SemiBin_46.fa_contig_4496_polypolish.region001	betalactone	other	268299	305069	36771	snj03_SemiBin_46	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035649875	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035649875
cpsnj11_SemiBin_43.fa_contig_32938_polypolish.region001	phosphonate	other	501645	534133	32489	cpsnj11_SemiBin_43	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__PALSA-1004;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-41	g__PALSA-1004	s__
sample6_SemiBin_68.fa_contig_94318_polypolish.region001	RRE-containing	RiPP	39627	59959	20333	sample6_SemiBin_68	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__PMG-095;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__PMG-095	s__
snj01_SemiBin_58.fa_contig_53177_polypolish.region001	lanthipeptide-class-v	RiPP	1	36475	36475	snj01_SemiBin_58	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JAENWD01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JAENWD01	s__
snj16_SemiBin_5.fa_contig_920_polypolish.region003	NRPS-like.terpene	NRPS.terpene	1244897	1287530	42634	snj16_SemiBin_5	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__12-FULL-67-14b	s__
snj14_SemiBin_69.fa_contig_38373_polypolish.region001	NRPS-like	NRPS	327068	369557	42490	snj14_SemiBin_69	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__CAWULT01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__CAWULT01	s__
cpsnj03_SemiBin_9.fa_contig_5658_polypolish.region002	RRE-containing	RiPP	805363	825674	20312	cpsnj03_SemiBin_9	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__JAHWKZ01;g__JAICNR01;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__JACCXV01	f__JAHWKZ01	g__JAICNR01	s__
sample29_SemiBin_101.fa_contig_52471_polypolish.region001	RRE-containing	RiPP	1	12280	12280	sample29_SemiBin_101	d__Bacteria;p__Bacteroidota_A;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota_A	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__	s__
snj03_SemiBin_111.fa_contig_3133_polypolish.region002	NRPS-like	NRPS	335184	375252	40069	snj03_SemiBin_111	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
sample10_SemiBin_44.fa_contig_668_polypolish.region001	ranthipeptide	RiPP	259278	280729	21452	sample10_SemiBin_44	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__DASQFI01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__DASQFI01	s__
snj04_SemiBin_58.fa_contig_26149_polypolish.region001	lassopeptide	RiPP	5524	30075	24552	snj04_SemiBin_58	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
snj01_SemiBin_39.fa_contig_72423_polypolish.region001	thioamitides	RiPP	32562	54599	22038	snj01_SemiBin_39	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__PMG-095;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__PMG-095	s__
cpsnj11_SemiBin_47.fa_contig_4762_polypolish.region001	RRE-containing.lassopeptide	RiPP	264173	282811	18639	cpsnj11_SemiBin_47	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__DASQFI01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__DASQFI01	s__
sample1_SemiBin_22.fa_contig_5817_polypolish.region001	NRPS-like.T1PKS.lassopeptide	NRPS.PKS.RiPP	92269	143529	51261	sample1_SemiBin_22	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Versatilivoradales;f__Versatilivoraceae;g__VFZK01;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Versatilivoradales	f__Versatilivoraceae	g__VFZK01	s__
sample15_SemiBin_201.fa_contig_31015.region001	NRPS-like	NRPS	72722	115409	42688	sample15_SemiBin_201	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__JADYYY01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__JADYYY01	s__
snj20_SemiBin_333.fa_contig_2337_polypolish.region001	arylpolyene	other	143328	184551	41224	snj20_SemiBin_333	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JACCZX01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JACCZX01	s__
sample8_SemiBin_6.fa_contig_7170_polypolish.region001	NRPS-like	NRPS	399009	423758	24750	sample8_SemiBin_6	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__JAIOPA01;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__RBG-16-71-46	f__RBG-16-71-46	g__JAIOPA01	s__
sample18_SemiBin_231.fa_contig_17866_polypolish.region001	RRE-containing.lassopeptide	RiPP	72611	95301	22691	sample18_SemiBin_231	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__WHSN01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__WHSN01	s__
cpsnj10_SemiBin_281.fa_contig_5831_polypolish.region001	terpene	terpene	9987	33125	23139	cpsnj10_SemiBin_281	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DAIRFP01;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DAIRFP01	s__
cpsnj20_SemiBin_59.fa_contig_15083_polypolish.region001	NRPS	NRPS	1	44016	44016	cpsnj20_SemiBin_59	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__DASPWV01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__DASPWV01	s__
sample15_SemiBin_294.fa_contig_3251.region001	lanthipeptide-class-i	RiPP	20913	45404	24492	sample15_SemiBin_294	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__JAKEHA01;g__JAKEHA01;s__	d__Bacteria	p__Krumholzibacteriota	c__Krumholzibacteriia	o__WVZY01	f__JAKEHA01	g__JAKEHA01	s__
cpsnj20_SemiBin_72.fa_contig_7675_polypolish.region001	NRPS-like	NRPS	136715	179258	42544	cpsnj20_SemiBin_72	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__CAMLHU01;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__CAMLHU01	s__
